Date	Value
20150331	62.9583333333333
20150401	66.9583333333333
20150402	70.5833333333333
20150403	63.625
20150404	69
20150405	68.3333333333333
20150406	64.7916666666667
20150407	60.5833333333333
20150408	62.2916666666667
20150409	65.7083333333333
20150410	64.5416666666667
20150411	66.375
20150412	64.625
20150413	65.5416666666667
20150414	67.2083333333333
20150415	65.9583333333333
20150416	64.5416666666667
20150417	64.125
20150418	70
20150419	64.2916666666667
20150420	63.625
20150421	63.6666666666667
20150422	64
20150423	61.5416666666667
20150424	63.2083333333333
20150425	60.7916666666667
20150426	61.4583333333333
20150427	67.625
20150428	80.9166666666667
20150429	83.9166666666667
20150430	89.6666666666667
20150501	80.4583333333333
20150502	74.5833333333333
20150503	76.75
20150504	70.875
20150505	71.875
20150506	71.4583333333333
20150507	74.75
20150508	71.7083333333333
20150509	68.875
20150510	68.9166666666667
20150511	67.0416666666667
20150512	67.7083333333333
20150513	69.3333333333333
20150514	65.3333333333333
20150515	68.125
20150516	68.9166666666667
20150517	78.7916666666667
20150518	71.2083333333333
20150519	61.2916666666667
20150520	62.7083333333333
20150521	69.0416666666667
20150522	76.7083333333333
20150523	71.3333333333333
20150524	68.1666666666667
20150525	74.25
20150526	66.4583333333333
20150527	72.9166666666667
20150528	66.2916666666667
20150529	64.5833333333333
20150530	66.5416666666667
20150531	69.5416666666667
20150601	71.625
20150602	74.6666666666667
20150603	88.2916666666667
20150604	92.75
20150605	90.0416666666667
20150606	85
20150607	89.5833333333333
20150608	95.0833333333333
20150609	90.7916666666667
20150610	91.0833333333333
20150611	90.125
20150612	89.5
20150613	90.4583333333333
20150614	85.6666666666667
20150615	79.5416666666667
20150616	79.375
20150617	77.5
20150618	81
20150619	77.375
20150620	78.5416666666667
20150621	74.25
20150622	69.3333333333333
20150623	71.6666666666667
20150624	77.9166666666667
20150625	77.5
20150626	77.9166666666667
20150627	69
20150628	78.3333333333333
20150629	75.5
